lccn,url,state,title
sn92053933,http://chroniclingamerica.loc.gov/lccn/sn92053933.json,Illinois,The Rock Island Argus and daily union.
sn92053934,http://chroniclingamerica.loc.gov/lccn/sn92053934.json,Illinois,Rock Island Argus.
sn92053941,http://chroniclingamerica.loc.gov/lccn/sn92053941.json,Illinois,Rock Island Argus.
sn92053943,http://chroniclingamerica.loc.gov/lccn/sn92053943.json,Illinois,The Rock Island Argus.
sn85034301,http://chroniclingamerica.loc.gov/lccn/sn85034301.json,Illinois,The Rock Island daily Argus.
sn92053945,http://chroniclingamerica.loc.gov/lccn/sn92053945.json,Illinois,Rock Island daily Argus.
sn83016811,http://chroniclingamerica.loc.gov/lccn/sn83016811.json,Illinois,Western appeal.
sn85048197,http://chroniclingamerica.loc.gov/lccn/sn85048197.json,Indiana,Brookville American.
sn86059058,http://chroniclingamerica.loc.gov/lccn/sn86059058.json,Indiana,The daily Evansville journal.
sn82015683,http://chroniclingamerica.loc.gov/lccn/sn82015683.json,Indiana,Daily State sentinel.
sn84038189,http://chroniclingamerica.loc.gov/lccn/sn84038189.json,Indiana,The daily Wabash express.
sn86059181,http://chroniclingamerica.loc.gov/lccn/sn86059181.json,Indiana,Evansville daily journal.
sn82015672,http://chroniclingamerica.loc.gov/lccn/sn82015672.json,Indiana,The Evansville daily journal.
sn86058893,http://chroniclingamerica.loc.gov/lccn/sn86058893.json,Indiana,The Evansville daily journal.
sn84023914,http://chroniclingamerica.loc.gov/lccn/sn84023914.json,Indiana,The Evansville journal.
sn82014296,http://chroniclingamerica.loc.gov/lccn/sn82014296.json,Indiana,The Evansville journal.
sn82016320,http://chroniclingamerica.loc.gov/lccn/sn82016320.json,Indiana,Evansville weekly journal.
sn84023882,http://chroniclingamerica.loc.gov/lccn/sn84023882.json,Indiana,Indiana American.
sn84023881,http://chroniclingamerica.loc.gov/lccn/sn84023881.json,Indiana,Indiana American.
sn82014301,http://chroniclingamerica.loc.gov/lccn/sn82014301.json,Indiana,Indiana State sentinel.
sn82015677,http://chroniclingamerica.loc.gov/lccn/sn82015677.json,Indiana,Indiana State sentinel.
sn82014306,http://chroniclingamerica.loc.gov/lccn/sn82014306.json,Indiana,Indiana State sentinel.
sn87056600,http://chroniclingamerica.loc.gov/lccn/sn87056600.json,Indiana,The Indiana State sentinel.
sn83045241,http://chroniclingamerica.loc.gov/lccn/sn83045241.json,Indiana,Indiana tribüne.
sn82015464,http://chroniclingamerica.loc.gov/lccn/sn82015464.json,Indiana,The Indianapolis daily herald.
sn82015679,http://chroniclingamerica.loc.gov/lccn/sn82015679.json,Indiana,The Indianapolis journal.
sn84027490,http://chroniclingamerica.loc.gov/lccn/sn84027490.json,Indiana,The Indianapolis leader.
sn83016223,http://chroniclingamerica.loc.gov/lccn/sn83016223.json,Indiana,The Indianapolis sentinel.
sn84023963,http://chroniclingamerica.loc.gov/lccn/sn84023963.json,Indiana,The Jasper weekly courier.
sn86058242,http://chroniclingamerica.loc.gov/lccn/sn86058242.json,Indiana,The Lake County times.
sn87056247,http://chroniclingamerica.loc.gov/lccn/sn87056247.json,Indiana,Marshall County Democrat.
sn87056249,http://chroniclingamerica.loc.gov/lccn/sn87056249.json,Indiana,Marshall County independent.
sn87056251,http://chroniclingamerica.loc.gov/lccn/sn87056251.json,Indiana,Marshall County independent.
sn84038034,http://chroniclingamerica.loc.gov/lccn/sn84038034.json,Indiana,Marshall County Republican.
sn2007058207,http://chroniclingamerica.loc.gov/lccn/sn2007058207.json,Indiana,"Ohio valley worker : official paper of the Federated Trades Council of Louisville, Trades and Labor Council of New Albany, Central Labor Union of Jeffersonville."
sn87056241,http://chroniclingamerica.loc.gov/lccn/sn87056241.json,Indiana,Plymouth banner.
sn84038005,http://chroniclingamerica.loc.gov/lccn/sn84038005.json,Indiana,The Plymouth Democrat.
sn87056240,http://chroniclingamerica.loc.gov/lccn/sn87056240.json,Indiana,The Plymouth pilot.
sn87056243,http://chroniclingamerica.loc.gov/lccn/sn87056243.json,Indiana,The Plymouth Republican.
sn87056244,http://chroniclingamerica.loc.gov/lccn/sn87056244.json,Indiana,The Plymouth tribune.
sn87056242,http://chroniclingamerica.loc.gov/lccn/sn87056242.json,Indiana,Plymouth weekly banner.
sn87056248,http://chroniclingamerica.loc.gov/lccn/sn87056248.json,Indiana,The Plymouth weekly Democrat.
sn86058541,http://chroniclingamerica.loc.gov/lccn/sn86058541.json,Indiana,Randolph County journal.
sn86058544,http://chroniclingamerica.loc.gov/lccn/sn86058544.json,Indiana,Randolph County journal.
sn86058545,http://chroniclingamerica.loc.gov/lccn/sn86058545.json,Indiana,Randolph journal.
sn86058542,http://chroniclingamerica.loc.gov/lccn/sn86058542.json,Indiana,Randolph journal.
sn87056250,http://chroniclingamerica.loc.gov/lccn/sn87056250.json,Indiana,Semi-weekly independent.
sn87055779,http://chroniclingamerica.loc.gov/lccn/sn87055779.json,Indiana,South Bend news-times.
sn86058890,http://chroniclingamerica.loc.gov/lccn/sn86058890.json,Indiana,Tri-weekly journal.
sn82016350,http://chroniclingamerica.loc.gov/lccn/sn82016350.json,Indiana,Wabash express.
sn82014286,http://chroniclingamerica.loc.gov/lccn/sn82014286.json,Indiana,Weekly Indiana State sentinel.
sn87056245,http://chroniclingamerica.loc.gov/lccn/sn87056245.json,Indiana,The weekly Republican.
sn86058543,http://chroniclingamerica.loc.gov/lccn/sn86058543.json,Indiana,Winchester journal.
sn84038255,http://chroniclingamerica.loc.gov/lccn/sn84038255.json,Indiana,The Winchester journal.
sn85049804,http://chroniclingamerica.loc.gov/lccn/sn85049804.json,Iowa,The bystander.
sn87058075,http://chroniclingamerica.loc.gov/lccn/sn87058075.json,Iowa,Cresco plain dealer.
sn87057262,http://chroniclingamerica.loc.gov/lccn/sn87057262.json,Iowa,The daily Gate City and constitution-Democrat.
sn83025182,http://chroniclingamerica.loc.gov/lccn/sn83025182.json,Iowa,The daily Gate City.
sn87058145,http://chroniclingamerica.loc.gov/lccn/sn87058145.json,Iowa,Der Demokrat.
sn84038095,http://chroniclingamerica.loc.gov/lccn/sn84038095.json,Iowa,The Denison review.
sn85049554,http://chroniclingamerica.loc.gov/lccn/sn85049554.json,Iowa,Evening times-Republican.
sn83025186,http://chroniclingamerica.loc.gov/lccn/sn83025186.json,Iowa,Iowa state bystander.
sn87057096,http://chroniclingamerica.loc.gov/lccn/sn87057096.json,Iowa,The Leon reporter.
sn84038306,http://chroniclingamerica.loc.gov/lccn/sn84038306.json,Iowa,Manchester Democrat.
sn86061214,http://chroniclingamerica.loc.gov/lccn/sn86061214.json,Iowa,Ottumwa semi-weekly courier.
sn86061216,http://chroniclingamerica.loc.gov/lccn/sn86061216.json,Iowa,Ottumwa semi-weekly courier.
sn86061215,http://chroniclingamerica.loc.gov/lccn/sn86061215.json,Iowa,Ottumwa tri-weekly courier.
sn84027107,http://chroniclingamerica.loc.gov/lccn/sn84027107.json,Iowa,Der tägliche Demokrat.
sn88059319,http://chroniclingamerica.loc.gov/lccn/sn88059319.json,Iowa,Twice-a-week plain dealer.
sn85050913,http://chroniclingamerica.loc.gov/lccn/sn85050913.json,Iowa,Webster City freeman.
sn84029385,http://chroniclingamerica.loc.gov/lccn/sn84029385.json,Kansas,The Abilene reflector.
sn84029386,http://chroniclingamerica.loc.gov/lccn/sn84029386.json,Kansas,Abilene weekly reflector.
sn85032019,http://chroniclingamerica.loc.gov/lccn/sn85032019.json,Kansas,The Advocate and news.
sn85031982,http://chroniclingamerica.loc.gov/lccn/sn85031982.json,Kansas,The advocate and Topeka tribune.
sn85032018,http://chroniclingamerica.loc.gov/lccn/sn85032018.json,Kansas,The advocate.
sn85029079,http://chroniclingamerica.loc.gov/lccn/sn85029079.json,Kansas,The advocate.
sn82015080,http://chroniclingamerica.loc.gov/lccn/sn82015080.json,Kansas,Barbour County index.
sn83040198,http://chroniclingamerica.loc.gov/lccn/sn83040198.json,Kansas,Barton County democrat.
sn83040592,http://chroniclingamerica.loc.gov/lccn/sn83040592.json,Kansas,Baxter Springs news.
sn84027640,http://chroniclingamerica.loc.gov/lccn/sn84027640.json,Kansas,The Big blue union.
sn85030529,http://chroniclingamerica.loc.gov/lccn/sn85030529.json,Kansas,The Chanute times.
sn83045705,http://chroniclingamerica.loc.gov/lccn/sn83045705.json,Kansas,The daily eagle.
sn84029838,http://chroniclingamerica.loc.gov/lccn/sn84029838.json,Kansas,Dodge City times.
sn82016419,http://chroniclingamerica.loc.gov/lccn/sn82016419.json,Kansas,The Emporia news.
sn85030221,http://chroniclingamerica.loc.gov/lccn/sn85030221.json,Kansas,The Emporia weekly news.
sn84029696,http://chroniclingamerica.loc.gov/lccn/sn84029696.json,Kansas,Free press.
sn95063180,http://chroniclingamerica.loc.gov/lccn/sn95063180.json,Kansas,Freeman's champion.
sn84029853,http://chroniclingamerica.loc.gov/lccn/sn84029853.json,Kansas,The Globe-republican.
sn85030821,http://chroniclingamerica.loc.gov/lccn/sn85030821.json,Kansas,The Goodland republic.
sn84029690,http://chroniclingamerica.loc.gov/lccn/sn84029690.json,Kansas,The Hays free press.
sn85030687,http://chroniclingamerica.loc.gov/lccn/sn85030687.json,Kansas,Hutchinson gazette.
sn85029094,http://chroniclingamerica.loc.gov/lccn/sn85029094.json,Kansas,The independent.
sn83040340,http://chroniclingamerica.loc.gov/lccn/sn83040340.json,Kansas,The Iola register.
sn83040052,http://chroniclingamerica.loc.gov/lccn/sn83040052.json,Kansas,Kansas agitator.
sn82006863,http://chroniclingamerica.loc.gov/lccn/sn82006863.json,Kansas,The Kansas herald of freedom.
sn85029297,http://chroniclingamerica.loc.gov/lccn/sn85029297.json,Kansas,Kansas weekly herald.
sn85030219,http://chroniclingamerica.loc.gov/lccn/sn85030219.json,Kansas,The Kanzas news.
sn84029671,http://chroniclingamerica.loc.gov/lccn/sn84029671.json,Kansas,The Kinsley graphic.
sn84027691,http://chroniclingamerica.loc.gov/lccn/sn84027691.json,Kansas,The Leavenworth weekly times.
sn85029856,http://chroniclingamerica.loc.gov/lccn/sn85029856.json,Kansas,The Liberal democrat.
sn85030287,http://chroniclingamerica.loc.gov/lccn/sn85030287.json,Kansas,Meade County news.
sn85032801,http://chroniclingamerica.loc.gov/lccn/sn85032801.json,Kansas,People's voice.
sn85029677,http://chroniclingamerica.loc.gov/lccn/sn85029677.json,Kansas,Phillipsburg herald.
sn84027670,http://chroniclingamerica.loc.gov/lccn/sn84027670.json,Kansas,The Saline County journal.
sn84030186,http://chroniclingamerica.loc.gov/lccn/sn84030186.json,Kansas,The Smoky Hill and Republican union.
sn82015827,http://chroniclingamerica.loc.gov/lccn/sn82015827.json,Kansas,Squatter sovereign.
sn85032814,http://chroniclingamerica.loc.gov/lccn/sn85032814.json,Kansas,Thomas County cat.
sn82016014,http://chroniclingamerica.loc.gov/lccn/sn82016014.json,Kansas,The Topeka state journal.
sn82015484,http://chroniclingamerica.loc.gov/lccn/sn82015484.json,Kansas,The Weekly Kansas chief.
sn82015485,http://chroniclingamerica.loc.gov/lccn/sn82015485.json,Kansas,Western Kansas world.
sn82015486,http://chroniclingamerica.loc.gov/lccn/sn82015486.json,Kansas,White Cloud Kansas chief.
sn85032573,http://chroniclingamerica.loc.gov/lccn/sn85032573.json,Kansas,The Wichita city eagle.
sn82014635,http://chroniclingamerica.loc.gov/lccn/sn82014635.json,Kansas,The Wichita daily eagle.
sn83045789,http://chroniclingamerica.loc.gov/lccn/sn83045789.json,Kansas,Wichita daily eagle.
sn85032490,http://chroniclingamerica.loc.gov/lccn/sn85032490.json,Kansas,Wichita eagle.
sn85032575,http://chroniclingamerica.loc.gov/lccn/sn85032575.json,Kansas,Wichita eagle.
sn86069496,http://chroniclingamerica.loc.gov/lccn/sn86069496.json,Kentucky,The Adair County news.
sn93062854,http://chroniclingamerica.loc.gov/lccn/sn93062854.json,Kentucky,American Baptist.
sn87060004,http://chroniclingamerica.loc.gov/lccn/sn87060004.json,Kentucky,The bee.
sn83004226,http://chroniclingamerica.loc.gov/lccn/sn83004226.json,Kentucky,The Big Sandy news.
sn86069867,http://chroniclingamerica.loc.gov/lccn/sn86069867.json,Kentucky,Blue-grass blade.
sn86069873,http://chroniclingamerica.loc.gov/lccn/sn86069873.json,Kentucky,The Bourbon news.
sn86069871,http://chroniclingamerica.loc.gov/lccn/sn86069871.json,Kentucky,The Bourbon news.
sn86069667,http://chroniclingamerica.loc.gov/lccn/sn86069667.json,Kentucky,Breathitt County news.
sn86069309,http://chroniclingamerica.loc.gov/lccn/sn86069309.json,Kentucky,The Breckenridge news.
sn86069201,http://chroniclingamerica.loc.gov/lccn/sn86069201.json,Kentucky,The central record.
sn85052076,http://chroniclingamerica.loc.gov/lccn/sn85052076.json,Kentucky,The citizen.
sn86069657,http://chroniclingamerica.loc.gov/lccn/sn86069657.json,Kentucky,The Clay City times.
sn86069164,http://chroniclingamerica.loc.gov/lccn/sn86069164.json,Kentucky,The Climax-Madisonian.
sn86069161,http://chroniclingamerica.loc.gov/lccn/sn86069161.json,Kentucky,The climax.
sn86069461,http://chroniclingamerica.loc.gov/lccn/sn86069461.json,Kentucky,The Crittenden press.
sn86069457,http://chroniclingamerica.loc.gov/lccn/sn86069457.json,Kentucky,Crittenden press.
sn86069460,http://chroniclingamerica.loc.gov/lccn/sn86069460.json,Kentucky,Crittenden record-press.
sn86069456,http://chroniclingamerica.loc.gov/lccn/sn86069456.json,Kentucky,The Crittenden record.
sn86069458,http://chroniclingamerica.loc.gov/lccn/sn86069458.json,Kentucky,Crittenden record=press.
sn86069124,http://chroniclingamerica.loc.gov/lccn/sn86069124.json,Kentucky,Daily evening bulletin.
sn87060189,http://chroniclingamerica.loc.gov/lccn/sn87060189.json,Kentucky,Daily evening bulletin.
sn86069396,http://chroniclingamerica.loc.gov/lccn/sn86069396.json,Kentucky,The daily Kentuckian.
sn86069397,http://chroniclingamerica.loc.gov/lccn/sn86069397.json,Kentucky,Daily Kentuckian.
sn86069117,http://chroniclingamerica.loc.gov/lccn/sn86069117.json,Kentucky,Daily public ledger.
sn86069393,http://chroniclingamerica.loc.gov/lccn/sn86069393.json,Kentucky,Daily south Kentuckian.
sn86069123,http://chroniclingamerica.loc.gov/lccn/sn86069123.json,Kentucky,The dollar weekly bulletin.
sn86069125,http://chroniclingamerica.loc.gov/lccn/sn86069125.json,Kentucky,Evening bulletin.
sn87060190,http://chroniclingamerica.loc.gov/lccn/sn87060190.json,Kentucky,The evening bulletin.
sn82015050,http://chroniclingamerica.loc.gov/lccn/sn82015050.json,Kentucky,The examiner.
sn86069848,http://chroniclingamerica.loc.gov/lccn/sn86069848.json,Kentucky,The Frankfort roundabout.
sn86069849,http://chroniclingamerica.loc.gov/lccn/sn86069849.json,Kentucky,Frankfort weekly news and roundabout.
sn84037890,http://chroniclingamerica.loc.gov/lccn/sn84037890.json,Kentucky,The Hartford herald.
sn86069313,http://chroniclingamerica.loc.gov/lccn/sn86069313.json,Kentucky,The Hartford republican.
sn86063242,http://chroniclingamerica.loc.gov/lccn/sn86063242.json,Kentucky,The Hazel Green herald.
sn85052141,http://chroniclingamerica.loc.gov/lccn/sn85052141.json,Kentucky,The Hickman courier.
sn86069395,http://chroniclingamerica.loc.gov/lccn/sn86069395.json,Kentucky,Hopkinsville Kentuckian.
sn84038328,http://chroniclingamerica.loc.gov/lccn/sn84038328.json,Kentucky,The interior journal.
sn85052021,http://chroniclingamerica.loc.gov/lccn/sn85052021.json,Kentucky,The interior journal.
sn85052023,http://chroniclingamerica.loc.gov/lccn/sn85052023.json,Kentucky,The interior journal.
sn86069240,http://chroniclingamerica.loc.gov/lccn/sn86069240.json,Kentucky,It.
sn86069398,http://chroniclingamerica.loc.gov/lccn/sn86069398.json,Kentucky,The Kentuckian.
sn86069180,http://chroniclingamerica.loc.gov/lccn/sn86069180.json,Kentucky,Kentucky Irish American.
sn86069167,http://chroniclingamerica.loc.gov/lccn/sn86069167.json,Kentucky,The Kentucky register.
sn86069325,http://chroniclingamerica.loc.gov/lccn/sn86069325.json,Kentucky,Kentucky reporter.
sn2007058208,http://chroniclingamerica.loc.gov/lccn/sn2007058208.json,Kentucky,The Kentucky vindicator.
sn86069074,http://chroniclingamerica.loc.gov/lccn/sn86069074.json,Kentucky,The Lexington record.
sn83025729,http://chroniclingamerica.loc.gov/lccn/sn83025729.json,Kentucky,The Lexington standard.
sn86069070,http://chroniclingamerica.loc.gov/lccn/sn86069070.json,Kentucky,Lexington weekly news.
sn88061275,http://chroniclingamerica.loc.gov/lccn/sn88061275.json,Kentucky,Liberty.
sn86069643,http://chroniclingamerica.loc.gov/lccn/sn86069643.json,Kentucky,Licking Valley courier.
sn86069163,http://chroniclingamerica.loc.gov/lccn/sn86069163.json,Kentucky,The Madisonian.
sn84038223,http://chroniclingamerica.loc.gov/lccn/sn84038223.json,Kentucky,Maysville weekly bulletin.
sn86069561,http://chroniclingamerica.loc.gov/lccn/sn86069561.json,Kentucky,Mount Vernon signal.
sn87060032,http://chroniclingamerica.loc.gov/lccn/sn87060032.json,Kentucky,Mountain advocate.
sn86069560,http://chroniclingamerica.loc.gov/lccn/sn86069560.json,Kentucky,The mountain signal.
sn86069675,http://chroniclingamerica.loc.gov/lccn/sn86069675.json,Kentucky,The Mt. Sterling advocate.
sn2007058207,http://chroniclingamerica.loc.gov/lccn/sn2007058207.json,Kentucky,"Ohio valley worker : official paper of the Federated Trades Council of Louisville, Trades and Labor Council of New Albany, Central Labor Union of Jeffersonville."
sn86069620,http://chroniclingamerica.loc.gov/lccn/sn86069620.json,Kentucky,Owingsville outlook.
sn85052118,http://chroniclingamerica.loc.gov/lccn/sn85052118.json,Kentucky,The Paducah daily sun.
sn85052114,http://chroniclingamerica.loc.gov/lccn/sn85052114.json,Kentucky,The Paducah evening sun.
